Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Aug 5, 2023 3:00 AM;Aug 5, 2023 4:00 AM;3,995.25;2,265.75;817.75;3,086.00;2.25;116.25;0.00;4,382.50;1,403.25;4,619.25;440.00;1,697.25
Aug 5, 2023 4:00 AM;Aug 5, 2023 5:00 AM;4,004.25;2,151.50;669.00;3,211.50;2.00;116.50;0.00;4,218.00;1,406.75;4,545.00;187.75;1,712.00
Aug 5, 2023 5:00 AM;Aug 5, 2023 6:00 AM;4,049.50;2,242.50;533.25;3,153.25;28.25;116.50;0.00;4,275.50;1,411.50;4,458.00;143.75;1,725.25
Aug 5, 2023 6:00 AM;Aug 5, 2023 7:00 AM;4,163.50;2,370.25;459.75;2,443.25;845.00;117.00;0.00;4,418.00;1,422.50;4,656.75;374.75;1,718.00
Aug 5, 2023 7:00 AM;Aug 5, 2023 8:00 AM;4,222.50;2,335.00;399.50;1,591.25;4,126.75;117.00;0.00;4,453.25;1,438.00;4,642.50;701.25;1,670.25
Aug 5, 2023 8:00 AM;Aug 5, 2023 9:00 AM;4,180.75;2,175.75;362.50;975.75;9,691.00;116.75;0.00;4,184.75;1,461.00;4,056.50;332.75;1,636.25
Aug 5, 2023 9:00 AM;Aug 5, 2023 10:00 AM;4,146.00;2,271.25;247.25;832.25;15,650.25;116.00;0.00;3,583.50;1,465.00;3,763.75;157.75;1,650.00
Aug 5, 2023 10:00 AM;Aug 5, 2023 11:00 AM;4,101.75;2,297.50;297.75;923.50;20,490.50;115.00;0.00;3,459.25;1,464.50;3,437.00;173.00;1,644.25
Aug 5, 2023 11:00 AM;Aug 5, 2023 12:00 PM;4,055.00;2,319.50;331.25;1,217.25;23,976.25;115.00;0.00;3,374.00;1,452.00;2,982.00;110.25;1,607.25
Aug 5, 2023 12:00 PM;Aug 5, 2023 1:00 PM;3,983.00;2,329.25;396.25;1,518.75;25,464.50;113.50;0.00;3,327.25;1,454.75;2,897.00;52.25;1,627.50
Aug 5, 2023 1:00 PM;Aug 5, 2023 2:00 PM;3,956.75;2,365.50;592.75;2,052.50;24,296.75;113.00;0.00;3,324.25;1,477.75;2,939.00;36.50;1,633.50
Aug 5, 2023 2:00 PM;Aug 5, 2023 3:00 PM;3,954.75;2,213.75;812.75;2,921.25;21,638.75;113.00;0.00;3,353.50;1,511.50;3,111.25;19.00;1,665.00
Aug 5, 2023 3:00 PM;Aug 5, 2023 4:00 PM;3,977.75;2,246.25;1,070.50;3,331.75;18,202.50;114.00;0.00;3,447.25;1,487.25;3,550.50;69.00;1,685.75
Aug 5, 2023 4:00 PM;Aug 5, 2023 5:00 PM;4,031.00;2,300.75;1,206.25;3,258.25;14,398.25;114.00;0.00;3,448.00;1,491.50;3,766.00;332.50;1,657.75
Aug 5, 2023 5:00 PM;Aug 5, 2023 6:00 PM;4,106.50;2,296.75;1,211.50;3,492.75;10,119.00;114.50;0.00;4,169.00;1,553.75;5,132.75;642.75;1,636.00
Aug 5, 2023 6:00 PM;Aug 5, 2023 7:00 PM;4,247.25;2,308.75;1,242.50;4,272.50;5,747.50;114.00;0.00;4,525.50;1,612.50;5,666.50;1,921.75;1,647.00
Aug 5, 2023 7:00 PM;Aug 5, 2023 8:00 PM;4,384.00;2,292.00;593.00;5,234.25;2,348.75;114.50;0.00;4,561.25;1,727.50;5,908.25;3,737.50;1,667.50
Aug 5, 2023 8:00 PM;Aug 5, 2023 9:00 PM;4,462.25;2,451.00;323.25;5,965.75;409.00;114.50;0.00;4,636.00;1,716.25;5,950.50;5,293.50;1,659.75
Aug 5, 2023 9:00 PM;Aug 5, 2023 10:00 PM;4,437.75;2,372.00;499.00;6,326.00;6.75;114.75;0.00;4,639.50;1,654.25;5,889.25;4,090.50;1,647.00
Aug 5, 2023 10:00 PM;Aug 5, 2023 11:00 PM;4,343.50;2,256.50;709.75;6,917.25;3.50;116.00;0.00;4,366.00;1,588.00;5,261.50;2,635.50;1,664.50
Aug 5, 2023 11:00 PM;Aug 6, 2023 12:00 AM;4,210.75;2,315.50;755.50;6,533.00;3.25;116.00;0.00;4,252.50;1,554.50;3,757.50;1,095.75;1,820.50
Aug 6, 2023 12:00 AM;Aug 6, 2023 1:00 AM;4,102.25;2,410.00;555.25;6,045.50;3.50;115.50;0.00;4,059.25;1,409.00;3,303.75;1,190.75;1,959.75
Aug 6, 2023 1:00 AM;Aug 6, 2023 2:00 AM;4,069.75;2,438.25;338.75;5,250.50;4.00;116.00;0.00;3,842.00;1,410.75;2,414.50;1,685.25;1,925.25
Aug 6, 2023 2:00 AM;Aug 6, 2023 3:00 AM;4,025.00;2,486.00;425.75;4,971.75;3.75;116.25;0.00;4,019.50;1,409.75;2,151.50;647.25;1,967.50
Aug 6, 2023 3:00 AM;Aug 6, 2023 4:00 AM;4,002.75;2,196.00;414.50;4,697.00;2.75;115.75;0.00;4,064.75;1,382.75;2,111.50;403.25;1,929.00
Aug 6, 2023 4:00 AM;Aug 6, 2023 5:00 AM;4,000.75;2,266.50;308.50;4,505.00;2.75;115.75;0.00;4,167.75;1,379.50;2,081.50;345.50;1,904.25
Aug 6, 2023 5:00 AM;Aug 6, 2023 6:00 AM;4,024.50;2,342.00;280.75;4,650.50;11.50;116.75;0.00;4,135.00;1,375.75;2,129.25;446.25;1,951.00
Aug 6, 2023 6:00 AM;Aug 6, 2023 7:00 AM;4,082.50;2,312.25;278.00;5,095.00;521.75;116.00;0.00;4,243.25;1,396.00;2,037.50;615.00;1,909.50
Aug 6, 2023 7:00 AM;Aug 6, 2023 8:00 AM;4,079.75;2,198.75;215.75;5,021.75;2,752.25;115.50;0.00;3,960.50;1,228.25;2,040.00;868.00;1,930.25
Aug 6, 2023 8:00 AM;Aug 6, 2023 9:00 AM;4,107.50;2,119.75;180.00;4,730.25;6,169.25;115.00;0.00;3,560.75;1,259.50;2,088.00;555.50;1,943.25
Aug 6, 2023 9:00 AM;Aug 6, 2023 10:00 AM;4,093.00;2,207.50;241.50;5,009.50;10,467.00;115.00;0.00;3,376.00;1,264.25;2,085.25;626.00;1,939.75
Aug 6, 2023 10:00 AM;Aug 6, 2023 11:00 AM;4,041.50;2,134.75;315.75;6,178.75;13,975.50;114.25;0.00;3,376.00;1,268.50;2,098.75;76.00;1,923.50
Aug 6, 2023 11:00 AM;Aug 6, 2023 12:00 PM;3,998.50;2,135.00;472.00;7,463.25;17,079.00;114.00;0.00;3,524.50;1,290.25;2,160.75;23.00;1,927.75
Aug 6, 2023 12:00 PM;Aug 6, 2023 1:00 PM;3,950.75;2,160.75;742.75;8,646.25;18,656.50;113.00;0.00;3,583.75;1,365.75;2,158.75;38.50;1,904.25
Aug 6, 2023 1:00 PM;Aug 6, 2023 2:00 PM;3,909.50;2,167.25;1,000.25;9,135.50;18,057.00;113.00;0.00;3,583.25;1,438.75;2,132.00;21.00;1,936.75
Aug 6, 2023 2:00 PM;Aug 6, 2023 3:00 PM;3,877.75;2,102.25;1,259.50;10,624.50;16,948.25;110.25;0.00;3,600.00;1,509.25;2,134.50;28.75;1,899.00
Aug 6, 2023 3:00 PM;Aug 6, 2023 4:00 PM;3,878.00;2,098.75;1,357.75;12,883.75;14,680.50;109.50;0.00;3,595.25;1,598.25;2,075.00;11.75;1,908.75
Aug 6, 2023 4:00 PM;Aug 6, 2023 5:00 PM;3,924.25;2,121.25;1,452.00;14,357.50;11,566.50;110.00;0.00;3,597.50;1,589.50;2,135.25;11.50;1,974.00
Aug 6, 2023 5:00 PM;Aug 6, 2023 6:00 PM;3,992.25;2,138.25;1,647.00;15,788.50;8,099.25;110.75;0.00;3,595.25;1,588.25;2,225.25;44.50;1,968.25
Aug 6, 2023 6:00 PM;Aug 6, 2023 7:00 PM;4,194.75;2,165.00;1,876.25;16,575.75;4,685.50;111.50;0.00;3,788.00;1,482.25;2,204.00;1,953.00;1,985.75
Aug 6, 2023 7:00 PM;Aug 6, 2023 8:00 PM;4,302.75;2,067.25;2,437.00;16,658.25;1,884.00;113.00;0.00;4,212.50;1,487.00;2,285.00;2,018.75;1,991.75
Aug 6, 2023 8:00 PM;Aug 6, 2023 9:00 PM;4,360.25;2,045.75;2,790.50;17,301.75;278.50;113.00;0.00;4,119.75;1,506.50;2,305.25;3,352.50;1,944.00
Aug 6, 2023 9:00 PM;Aug 6, 2023 10:00 PM;4,379.00;2,076.50;2,678.75;17,894.75;9.00;113.00;0.00;3,946.75;1,543.50;2,299.75;4,191.00;1,948.00
Aug 6, 2023 10:00 PM;Aug 6, 2023 11:00 PM;4,315.00;2,124.00;2,573.50;18,534.50;6.00;112.25;0.00;3,751.00;1,514.50;2,166.50;4,580.25;1,888.00
Aug 6, 2023 11:00 PM;Aug 7, 2023 12:00 AM;4,171.75;2,120.00;2,603.50;19,816.75;6.00;110.50;0.00;3,693.25;1,496.50;2,129.50;3,183.75;1,863.50
Aug 7, 2023 12:00 AM;Aug 7, 2023 1:00 AM;4,000.00;2,043.50;2,943.25;20,436.00;6.00;110.25;0.00;3,668.00;1,325.00;2,112.25;412.50;1,908.25
Aug 7, 2023 1:00 AM;Aug 7, 2023 2:00 AM;3,942.50;2,068.00;3,943.00;21,381.75;6.25;111.00;0.00;3,652.00;1,289.50;2,090.75;629.00;1,854.50
Aug 7, 2023 2:00 AM;Aug 7, 2023 3:00 AM;3,871.00;2,023.75;5,117.50;21,995.50;6.00;112.25;0.00;3,642.50;1,291.25;2,334.00;40.25;1,849.50
Aug 7, 2023 3:00 AM;Aug 7, 2023 4:00 AM;3,849.25;2,071.75;4,822.25;22,683.00;5.25;112.50;0.00;3,616.00;1,280.75;2,382.50;135.00;1,854.00
Aug 7, 2023 4:00 AM;Aug 7, 2023 5:00 AM;3,867.75;2,022.50;4,686.25;23,822.75;5.25;112.25;0.00;3,501.00;1,284.50;3,124.00;65.00;1,854.75
Aug 7, 2023 5:00 AM;Aug 7, 2023 6:00 AM;3,906.75;2,095.50;4,333.25;25,436.75;16.50;112.25;0.00;3,733.75;1,322.50;3,523.75;71.50;1,822.00
Aug 7, 2023 6:00 AM;Aug 7, 2023 7:00 AM;4,044.50;2,137.75;4,212.75;27,622.75;463.75;112.25;0.00;4,001.50;1,387.75;4,568.25;2,613.75;1,837.00
Aug 7, 2023 7:00 AM;Aug 7, 2023 8:00 AM;4,127.25;2,434.25;3,003.25;27,723.75;2,414.25;109.25;0.00;4,487.25;1,764.25;4,871.50;4,642.75;1,823.50
Aug 7, 2023 8:00 AM;Aug 7, 2023 9:00 AM;4,154.00;2,286.50;1,517.00;28,496.75;5,429.75;109.50;0.00;4,946.75;1,984.00;4,841.25;3,116.75;1,851.75
Aug 7, 2023 9:00 AM;Aug 7, 2023 10:00 AM;4,064.75;2,121.00;1,205.75;29,670.00;9,040.00;108.75;0.00;4,976.25;2,403.00;4,446.00;1,355.50;1,832.50
Aug 7, 2023 10:00 AM;Aug 7, 2023 11:00 AM;3,960.75;2,136.50;1,083.25;29,967.00;12,761.75;107.25;0.00;4,903.50;2,754.50;4,277.25;608.50;1,836.00
Aug 7, 2023 11:00 AM;Aug 7, 2023 12:00 PM;3,870.75;2,129.25;1,048.00;29,899.00;16,224.00;107.50;0.00;4,770.50;3,112.00;3,468.75;429.00;1,832.75
Aug 7, 2023 12:00 PM;Aug 7, 2023 1:00 PM;3,772.00;2,091.25;750.25;29,554.50;19,016.50;108.25;0.00;4,323.25;3,261.50;3,030.50;148.50;1,826.25
Aug 7, 2023 1:00 PM;Aug 7, 2023 2:00 PM;3,734.75;2,086.25;863.00;30,640.25;20,290.75;109.00;0.00;4,179.00;3,300.75;2,767.25;18.00;1,802.75
Aug 7, 2023 2:00 PM;Aug 7, 2023 3:00 PM;3,761.75;2,072.75;833.75;29,075.25;20,198.25;110.25;0.00;4,167.00;3,291.00;2,735.00;0.50;1,793.50
Aug 7, 2023 3:00 PM;Aug 7, 2023 4:00 PM;3,771.50;2,060.25;873.75;29,541.75;19,162.75;112.75;0.00;4,135.75;3,051.25;2,629.50;8.25;1,794.50
Aug 7, 2023 4:00 PM;Aug 7, 2023 5:00 PM;3,813.50;2,070.00;1,064.75;30,667.75;16,503.50;113.00;0.00;4,039.75;3,062.00;2,704.50;39.25;1,785.25
Aug 7, 2023 5:00 PM;Aug 7, 2023 6:00 PM;3,869.00;2,072.50;1,333.75;32,099.25;12,714.75;114.00;0.00;4,062.75;3,106.00;2,637.75;311.75;1,789.00
Aug 7, 2023 6:00 PM;Aug 7, 2023 7:00 PM;3,957.75;2,031.00;1,900.75;32,255.75;8,108.25;114.00;0.00;4,457.25;3,237.75;2,868.25;1,180.25;1,786.00
Aug 7, 2023 7:00 PM;Aug 7, 2023 8:00 PM;4,146.50;2,402.75;2,351.00;29,482.25;3,421.50;115.00;0.00;5,120.50;3,249.25;3,292.50;3,278.25;1,781.50
Aug 7, 2023 8:00 PM;Aug 7, 2023 9:00 PM;4,243.00;2,309.25;1,879.00;25,945.75;546.25;115.00;0.00;5,851.50;3,368.75;4,145.00;4,251.25;2,016.00
Aug 7, 2023 9:00 PM;Aug 7, 2023 10:00 PM;4,168.75;2,113.00;2,399.50;25,508.00;8.75;115.50;0.00;5,526.00;3,352.00;4,188.75;2,845.50;1,855.00
Aug 7, 2023 10:00 PM;Aug 7, 2023 11:00 PM;4,105.00;2,199.00;2,517.00;25,007.00;6.50;115.25;0.00;5,477.75;3,253.50;3,888.25;1,777.25;1,795.00
Aug 7, 2023 11:00 PM;Aug 8, 2023 12:00 AM;3,981.75;2,162.25;2,282.75;24,601.75;6.00;115.25;0.00;5,428.50;3,190.00;3,444.75;1,421.00;1,802.00
Aug 8, 2023 12:00 AM;Aug 8, 2023 1:00 AM;3,810.75;1,965.75;2,700.75;24,350.00;4.75;115.75;0.00;4,385.00;2,913.25;3,304.75;484.50;1,836.25
Aug 8, 2023 1:00 AM;Aug 8, 2023 2:00 AM;3,758.00;1,973.50;3,316.50;24,500.25;5.00;116.00;0.00;3,940.50;2,526.00;3,270.50;156.00;1,768.00
Aug 8, 2023 2:00 AM;Aug 8, 2023 3:00 AM;3,751.75;2,009.25;3,430.00;24,325.25;6.00;116.00;0.00;3,889.00;2,372.00;3,253.50;116.00;1,783.75
Aug 8, 2023 3:00 AM;Aug 8, 2023 4:00 AM;3,725.25;2,023.25;3,332.75;24,042.00;6.00;115.00;0.00;3,890.75;2,352.00;3,435.75;39.50;1,780.00
Aug 8, 2023 4:00 AM;Aug 8, 2023 5:00 AM;3,766.00;2,082.00;3,295.50;23,346.75;5.50;115.00;0.00;4,026.75;2,372.00;3,784.75;73.50;1,777.00
Aug 8, 2023 5:00 AM;Aug 8, 2023 6:00 AM;3,837.50;2,185.75;3,162.50;22,992.75;19.00;114.50;0.00;5,160.25;2,416.50;4,484.25;848.00;1,785.75
Aug 8, 2023 6:00 AM;Aug 8, 2023 7:00 AM;4,049.25;2,477.75;3,234.50;23,250.00;877.50;113.75;0.00;5,939.50;2,494.50;5,212.00;2,390.75;1,801.75
Aug 8, 2023 7:00 AM;Aug 8, 2023 8:00 AM;4,124.75;2,368.25;3,200.00;23,176.50;4,777.25;110.25;0.00;5,993.25;2,537.00;5,443.50;2,440.75;1,797.00
Aug 8, 2023 8:00 AM;Aug 8, 2023 9:00 AM;4,122.75;2,470.50;3,103.50;22,278.25;11,025.75;109.00;0.00;5,323.75;2,549.75;4,634.75;1,776.25;1,795.50
Aug 8, 2023 9:00 AM;Aug 8, 2023 10:00 AM;4,014.25;2,258.50;3,102.50;22,801.75;17,727.00;109.25;0.00;4,405.00;2,577.00;3,456.00;609.75;1,772.50
Aug 8, 2023 10:00 AM;Aug 8, 2023 11:00 AM;3,868.75;2,059.25;2,850.75;23,786.75;22,376.25;109.50;0.00;4,251.00;2,538.00;3,476.75;262.25;1,766.25
Aug 8, 2023 11:00 AM;Aug 8, 2023 12:00 PM;3,827.75;2,025.50;2,631.75;24,725.25;25,286.00;107.75;0.00;4,236.50;2,545.75;2,902.75;41.00;1,769.75
Aug 8, 2023 12:00 PM;Aug 8, 2023 1:00 PM;3,807.75;1,968.50;2,173.25;25,435.50;26,103.50;106.00;0.00;4,184.00;2,844.50;2,723.50;114.25;1,796.50
Aug 8, 2023 1:00 PM;Aug 8, 2023 2:00 PM;3,838.50;1,938.75;2,184.25;25,247.50;26,170.75;106.75;0.00;4,007.50;2,838.75;2,566.00;0.50;1,797.50
Aug 8, 2023 2:00 PM;Aug 8, 2023 3:00 PM;3,838.75;1,897.25;2,459.25;25,241.75;24,578.25;107.50;0.00;3,910.00;2,568.00;2,651.00;164.25;1,900.75
Aug 8, 2023 3:00 PM;Aug 8, 2023 4:00 PM;3,848.25;1,830.00;2,829.50;26,168.50;21,731.25;110.50;0.00;3,876.25;2,597.75;2,655.75;142.50;1,848.75
Aug 8, 2023 4:00 PM;Aug 8, 2023 5:00 PM;3,927.50;1,853.00;2,247.75;26,834.75;17,556.00;113.00;0.00;3,858.00;2,929.75;3,030.50;278.50;1,864.00
Aug 8, 2023 5:00 PM;Aug 8, 2023 6:00 PM;3,932.75;1,967.00;3,000.00;28,134.75;12,193.50;112.00;0.00;4,287.50;2,886.75;3,715.25;515.50;1,852.50
Aug 8, 2023 6:00 PM;Aug 8, 2023 7:00 PM;4,077.00;2,096.75;2,865.50;26,750.75;7,028.25;113.75;0.00;5,083.75;2,959.25;4,456.00;1,611.00;1,843.75
Aug 8, 2023 7:00 PM;Aug 8, 2023 8:00 PM;4,199.50;2,018.75;3,488.00;23,504.75;2,734.50;113.50;0.00;5,154.00;2,917.75;5,161.25;2,685.50;1,851.50
Aug 8, 2023 8:00 PM;Aug 8, 2023 9:00 PM;4,324.50;2,052.75;3,868.50;20,894.25;374.50;114.00;0.00;5,374.00;3,218.75;5,489.50;3,992.50;1,851.00
Aug 8, 2023 9:00 PM;Aug 8, 2023 10:00 PM;4,334.50;2,045.50;3,679.00;19,207.00;9.25;115.50;0.00;5,442.50;3,195.75;5,500.25;4,280.75;1,905.75
Aug 8, 2023 10:00 PM;Aug 8, 2023 11:00 PM;4,261.25;2,147.75;3,949.25;17,807.50;5.00;116.75;0.00;5,297.50;2,857.75;5,503.75;3,504.50;1,901.00
Aug 8, 2023 11:00 PM;Aug 9, 2023 12:00 AM;4,098.50;1,967.75;3,706.50;17,804.75;4.00;114.50;0.00;5,613.00;2,762.75;4,871.50;1,401.00;1,888.75
Aug 9, 2023 12:00 AM;Aug 9, 2023 1:00 AM;3,892.00;1,902.75;3,343.50;17,058.25;3.75;115.00;0.00;5,554.00;2,190.75;4,953.50;241.75;1,793.25
Aug 9, 2023 1:00 AM;Aug 9, 2023 2:00 AM;3,860.50;1,988.00;4,560.25;16,309.25;2.00;114.75;0.00;5,214.00;1,764.75;4,642.75;36.00;1,571.25
Aug 9, 2023 2:00 AM;Aug 9, 2023 3:00 AM;3,825.25;1,887.75;4,936.00;15,777.75;3.25;114.50;0.00;4,451.50;1,781.75;4,763.25;1.50;1,584.00
Aug 9, 2023 3:00 AM;Aug 9, 2023 4:00 AM;3,790.50;1,971.75;4,947.75;15,144.75;3.00;114.25;0.00;4,045.75;1,790.25;4,735.25;0.25;1,562.50
Aug 9, 2023 4:00 AM;Aug 9, 2023 5:00 AM;3,839.25;2,015.25;5,031.25;14,412.25;3.50;115.00;0.00;3,824.50;1,803.75;4,724.25;40.50;1,519.25
Aug 9, 2023 5:00 AM;Aug 9, 2023 6:00 AM;3,937.00;2,137.75;4,758.75;13,957.75;14.75;113.50;0.00;4,201.00;1,854.50;5,149.25;353.00;1,532.50
Aug 9, 2023 6:00 AM;Aug 9, 2023 7:00 AM;4,165.00;2,333.50;4,568.50;13,682.00;488.50;112.75;0.00;4,512.75;1,950.00;5,979.50;1,448.00;1,553.50
Aug 9, 2023 7:00 AM;Aug 9, 2023 8:00 AM;4,357.75;2,561.75;4,335.50;11,551.50;2,704.25;110.50;0.00;4,610.75;2,010.50;6,424.50;4,574.00;1,576.25
Aug 9, 2023 8:00 AM;Aug 9, 2023 9:00 AM;4,377.25;2,451.25;3,823.00;9,854.25;6,818.50;110.00;0.00;4,776.75;2,263.50;6,038.75;3,303.00;1,517.25
Aug 9, 2023 9:00 AM;Aug 9, 2023 10:00 AM;4,260.75;2,245.75;3,360.75;9,305.25;12,206.50;109.75;0.00;4,731.00;2,401.25;5,833.50;1,315.50;1,488.75
Aug 9, 2023 10:00 AM;Aug 9, 2023 11:00 AM;4,096.00;2,087.50;2,934.50;9,767.50;16,985.00;109.25;0.00;4,786.50;2,380.75;5,307.75;710.75;1,537.75
Aug 9, 2023 11:00 AM;Aug 9, 2023 12:00 PM;3,967.25;2,393.75;2,664.50;9,493.25;20,795.25;112.25;0.00;5,063.25;2,353.50;4,752.75;674.00;1,528.25
Aug 9, 2023 12:00 PM;Aug 9, 2023 1:00 PM;3,897.75;2,413.00;2,582.00;9,831.00;23,849.50;113.50;0.00;5,119.25;2,451.75;4,282.50;626.75;1,536.25
Aug 9, 2023 1:00 PM;Aug 9, 2023 2:00 PM;3,845.50;2,141.50;2,563.00;10,440.25;25,651.00;112.00;0.00;4,798.25;2,540.75;4,183.25;183.25;1,512.00
Aug 9, 2023 2:00 PM;Aug 9, 2023 3:00 PM;3,831.75;2,280.00;1,994.00;10,650.00;25,005.25;113.50;0.00;4,811.75;2,558.25;4,020.75;66.50;1,515.00
Aug 9, 2023 3:00 PM;Aug 9, 2023 4:00 PM;3,893.75;2,601.00;1,769.75;10,729.50;21,529.25;112.75;0.00;5,202.50;2,599.50;4,318.25;330.25;1,567.50
Aug 9, 2023 4:00 PM;Aug 9, 2023 5:00 PM;4,032.25;2,506.50;1,679.50;10,639.25;17,347.50;111.75;0.00;5,629.50;2,889.00;4,441.75;502.50;1,537.00
Aug 9, 2023 5:00 PM;Aug 9, 2023 6:00 PM;4,081.25;2,264.00;2,105.25;10,182.00;13,257.25;112.50;0.00;6,115.75;3,087.00;5,242.00;587.75;1,559.25
Aug 9, 2023 6:00 PM;Aug 9, 2023 7:00 PM;4,235.75;2,366.75;2,610.00;9,197.00;8,138.50;112.25;0.00;6,157.25;3,542.00;7,261.50;851.25;1,567.75
Aug 9, 2023 7:00 PM;Aug 9, 2023 8:00 PM;4,382.50;2,551.25;3,146.75;7,133.75;3,291.75;111.75;0.00;6,384.00;3,722.50;8,984.75;2,749.00;1,554.75
Aug 9, 2023 8:00 PM;Aug 9, 2023 9:00 PM;4,513.00;2,642.75;3,249.75;5,649.00;505.75;111.50;0.00;6,382.00;3,705.00;9,698.50;3,594.50;1,555.75
Aug 9, 2023 9:00 PM;Aug 9, 2023 10:00 PM;4,485.75;2,512.00;3,817.75;4,830.00;5.25;108.00;0.00;6,244.75;3,488.00;10,170.75;3,471.75;1,775.75
Aug 9, 2023 10:00 PM;Aug 9, 2023 11:00 PM;4,371.75;2,513.50;3,523.75;4,567.75;3.00;109.75;0.00;6,433.00;2,863.50;9,289.00;2,586.00;1,765.00
Aug 9, 2023 11:00 PM;Aug 10, 2023 12:00 AM;4,220.25;2,397.75;3,190.00;4,479.75;2.25;114.25;0.00;6,390.50;2,201.50;8,309.75;682.00;1,762.00
Aug 10, 2023 12:00 AM;Aug 10, 2023 1:00 AM;4,049.50;2,306.25;2,842.50;4,398.00;2.00;114.75;0.00;6,562.00;1,940.00;7,248.25;331.50;1,736.50
Aug 10, 2023 1:00 AM;Aug 10, 2023 2:00 AM;3,983.25;2,375.00;2,568.00;4,012.25;2.00;115.50;0.00;6,477.75;1,686.75;7,139.25;180.50;1,681.00
Aug 10, 2023 2:00 AM;Aug 10, 2023 3:00 AM;3,959.25;2,399.75;2,615.00;3,550.50;2.00;116.25;0.00;6,339.50;1,675.75;6,752.25;166.25;1,693.25
Aug 10, 2023 3:00 AM;Aug 10, 2023 4:00 AM;3,937.75;2,305.75;2,462.75;3,197.25;2.00;117.00;0.00;6,327.25;1,694.25;6,447.50;139.00;1,671.25
Aug 10, 2023 4:00 AM;Aug 10, 2023 5:00 AM;3,992.00;2,450.00;2,304.50;2,736.75;2.25;116.00;0.00;6,534.50;1,677.25;6,738.50;161.75;1,737.50
Aug 10, 2023 5:00 AM;Aug 10, 2023 6:00 AM;4,068.75;2,429.00;2,085.75;2,810.25;12.75;116.75;0.00;6,888.25;1,848.25;7,144.25;428.50;1,712.00
Aug 10, 2023 6:00 AM;Aug 10, 2023 7:00 AM;4,274.50;2,473.75;1,995.50;2,858.25;880.50;116.25;0.00;6,813.00;2,387.00;8,201.25;2,513.00;1,674.75
Aug 10, 2023 7:00 AM;Aug 10, 2023 8:00 AM;4,391.50;2,609.75;1,817.50;2,465.75;5,156.50;114.25;0.00;6,879.25;2,596.50;8,781.50;3,445.50;1,696.50
Aug 10, 2023 8:00 AM;Aug 10, 2023 9:00 AM;4,364.25;2,311.50;1,576.25;1,843.75;12,377.50;108.75;0.00;6,677.25;2,326.75;8,087.50;1,641.75;1,717.00
Aug 10, 2023 9:00 AM;Aug 10, 2023 10:00 AM;4,231.25;2,311.75;1,198.50;2,165.75;20,475.50;109.50;0.00;6,238.50;2,142.75;6,316.75;693.25;1,729.25
Aug 10, 2023 10:00 AM;Aug 10, 2023 11:00 AM;4,101.50;2,394.25;1,055.00;2,802.25;27,982.00;106.00;0.00;5,294.50;1,935.50;4,576.75;265.75;1,769.00
Aug 10, 2023 11:00 AM;Aug 10, 2023 12:00 PM;4,034.50;2,299.25;1,125.25;3,237.00;33,479.25;104.25;0.00;4,692.50;1,832.00;3,583.50;227.25;1,733.50
Aug 10, 2023 12:00 PM;Aug 10, 2023 1:00 PM;3,937.50;2,339.50;1,098.00;3,422.50;35,816.75;107.00;0.00;4,103.25;1,785.00;3,028.25;82.75;1,728.00
Aug 10, 2023 1:00 PM;Aug 10, 2023 2:00 PM;3,909.75;2,273.00;1,037.75;3,393.00;36,147.00;108.75;0.00;3,915.50;1,793.00;2,910.25;18.25;1,701.50
Aug 10, 2023 2:00 PM;Aug 10, 2023 3:00 PM;3,914.50;2,283.50;1,244.50;3,414.00;35,101.25;108.50;0.00;4,097.50;1,787.25;2,970.50;102.25;1,727.00
Aug 10, 2023 3:00 PM;Aug 10, 2023 4:00 PM;3,935.50;2,355.00;1,156.50;3,410.75;32,029.75;110.25;0.00;4,334.75;1,795.50;3,096.00;150.00;1,757.50
Aug 10, 2023 4:00 PM;Aug 10, 2023 5:00 PM;4,058.00;2,301.75;1,063.00;3,191.00;26,900.75;111.00;0.00;5,189.25;2,008.00;3,619.00;286.00;1,738.25
Aug 10, 2023 5:00 PM;Aug 10, 2023 6:00 PM;4,158.00;2,331.50;956.25;2,806.75;19,632.50;109.25;0.00;5,981.25;2,490.25;4,807.00;495.75;1,699.25
Aug 10, 2023 6:00 PM;Aug 10, 2023 7:00 PM;4,334.50;2,377.25;980.25;2,217.00;10,914.25;109.50;0.00;6,946.00;3,223.25;8,153.00;1,093.25;1,669.25
Aug 10, 2023 7:00 PM;Aug 10, 2023 8:00 PM;4,484.50;2,570.25;820.25;1,509.50;3,693.25;112.50;0.00;7,209.50;3,680.75;10,151.50;3,787.25;1,650.75
Aug 10, 2023 8:00 PM;Aug 10, 2023 9:00 PM;4,528.75;2,401.25;671.25;916.75;445.75;114.00;0.00;7,274.00;3,730.00;10,679.25;4,191.00;1,640.00
