Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Oct 26, 2025 12:00 PM;Oct 26, 2025 1:00 PM;55,140.60;59,515.76;4,375.16;-2,436.23
Oct 26, 2025 1:00 PM;Oct 26, 2025 2:00 PM;53,531.18;57,858.28;4,327.09;-492.41
Oct 26, 2025 2:00 PM;Oct 26, 2025 3:00 PM;52,418.35;56,368.88;3,950.53;1,387.13
Oct 26, 2025 3:00 PM;Oct 26, 2025 4:00 PM;52,491.55;55,413.51;2,921.96;442.69
Oct 26, 2025 4:00 PM;Oct 26, 2025 5:00 PM;53,915.13;55,425.23;1,510.10;1,836.43
Oct 26, 2025 5:00 PM;Oct 26, 2025 6:00 PM;57,012.75;57,256.07;243.32;5,349.78
Oct 26, 2025 6:00 PM;Oct 26, 2025 7:00 PM;56,327.32;56,331.37;4.05;5,686.45
Oct 26, 2025 7:00 PM;Oct 26, 2025 8:00 PM;54,817.25;54,918.48;101.23;5,381.59
Oct 26, 2025 8:00 PM;Oct 26, 2025 9:00 PM;52,946.36;53,337.36;391.00;2,773.51
Oct 26, 2025 9:00 PM;Oct 26, 2025 10:00 PM;51,821.19;53,038.70;1,217.51;2,237.76
Oct 26, 2025 10:00 PM;Oct 26, 2025 11:00 PM;51,138.05;53,042.47;1,904.42;2,818.00
Oct 26, 2025 11:00 PM;Oct 27, 2025 12:00 AM;48,360.96;51,292.27;2,931.32;1,971.42
Oct 27, 2025 12:00 AM;Oct 27, 2025 1:00 AM;46,030.40;49,760.83;3,730.43;3,228.24
Oct 27, 2025 1:00 AM;Oct 27, 2025 2:00 AM;45,034.25;48,650.78;3,616.54;2,574.25
Oct 27, 2025 2:00 AM;Oct 27, 2025 3:00 AM;44,344.75;47,620.92;3,276.18;3,140.17
Oct 27, 2025 3:00 AM;Oct 27, 2025 4:00 AM;44,927.12;48,579.80;3,652.69;4,737.85
Oct 27, 2025 4:00 AM;Oct 27, 2025 5:00 AM;46,559.47;49,375.67;2,816.19;6,825.28
Oct 27, 2025 5:00 AM;Oct 27, 2025 6:00 AM;50,806.16;52,757.61;1,951.44;10,949.10
Oct 27, 2025 6:00 AM;Oct 27, 2025 7:00 AM;59,239.72;60,099.93;860.21;18,470.55
Oct 27, 2025 7:00 AM;Oct 27, 2025 8:00 AM;65,088.70;65,097.30;8.61;25,012.30
Oct 27, 2025 8:00 AM;Oct 27, 2025 9:00 AM;68,163.85;68,210.28;46.43;27,719.75
Oct 27, 2025 9:00 AM;Oct 27, 2025 10:00 AM;68,627.42;68,673.98;46.55;25,474.07
Oct 27, 2025 10:00 AM;Oct 27, 2025 11:00 AM;68,575.88;68,623.59;47.71;22,907.89
Oct 27, 2025 11:00 AM;Oct 27, 2025 12:00 PM;69,149.17;69,223.07;73.90;20,886.08
Oct 27, 2025 12:00 PM;Oct 27, 2025 1:00 PM;68,502.35;68,886.20;383.85;18,831.93
Oct 27, 2025 1:00 PM;Oct 27, 2025 2:00 PM;66,839.90;67,616.89;776.99;17,766.53
Oct 27, 2025 2:00 PM;Oct 27, 2025 3:00 PM;65,405.70;65,723.82;318.12;18,800.94
Oct 27, 2025 3:00 PM;Oct 27, 2025 4:00 PM;64,840.20;65,189.36;349.16;21,306.50
Oct 27, 2025 4:00 PM;Oct 27, 2025 5:00 PM;64,990.56;65,291.48;300.92;23,545.10
Oct 27, 2025 5:00 PM;Oct 27, 2025 6:00 PM;68,376.04;68,377.38;1.33;26,519.06
Oct 27, 2025 6:00 PM;Oct 27, 2025 7:00 PM;68,615.52;68,619.80;4.28;25,896.42
Oct 27, 2025 7:00 PM;Oct 27, 2025 8:00 PM;67,255.63;67,349.64;94.01;22,468.33
Oct 27, 2025 8:00 PM;Oct 27, 2025 9:00 PM;63,784.91;64,271.44;486.53;18,708.87
Oct 27, 2025 9:00 PM;Oct 27, 2025 10:00 PM;60,601.56;62,742.10;2,140.55;14,478.71
Oct 27, 2025 10:00 PM;Oct 27, 2025 11:00 PM;56,719.83;59,496.42;2,776.58;12,440.76
Oct 27, 2025 11:00 PM;Oct 28, 2025 12:00 AM;53,216.68;56,984.86;3,768.18;8,663.75
Oct 28, 2025 12:00 AM;Oct 28, 2025 1:00 AM;49,668.15;54,118.01;4,449.86;5,704.76
Oct 28, 2025 1:00 AM;Oct 28, 2025 2:00 AM;47,869.82;52,774.85;4,905.03;4,069.47
Oct 28, 2025 2:00 AM;Oct 28, 2025 3:00 AM;47,003.49;51,723.19;4,719.70;4,721.55
Oct 28, 2025 3:00 AM;Oct 28, 2025 4:00 AM;48,247.67;52,955.05;4,707.39;6,939.86
Oct 28, 2025 4:00 AM;Oct 28, 2025 5:00 AM;49,207.27;53,396.65;4,189.38;8,792.59
Oct 28, 2025 5:00 AM;Oct 28, 2025 6:00 AM;52,503.62;55,855.25;3,351.63;13,022.70
Oct 28, 2025 6:00 AM;Oct 28, 2025 7:00 AM;59,992.06;61,160.13;1,168.07;20,505.93
Oct 28, 2025 7:00 AM;Oct 28, 2025 8:00 AM;65,407.47;65,473.38;65.90;24,533.15
Oct 28, 2025 8:00 AM;Oct 28, 2025 9:00 AM;68,521.49;68,661.87;140.39;23,811.43
Oct 28, 2025 9:00 AM;Oct 28, 2025 10:00 AM;68,544.00;68,567.60;23.60;21,780.88
Oct 28, 2025 10:00 AM;Oct 28, 2025 11:00 AM;69,541.15;69,721.26;180.11;20,513.84
Oct 28, 2025 11:00 AM;Oct 28, 2025 12:00 PM;69,895.96;70,522.54;626.58;17,065.52
Oct 28, 2025 12:00 PM;Oct 28, 2025 1:00 PM;69,286.78;70,525.74;1,238.95;14,742.82
Oct 28, 2025 1:00 PM;Oct 28, 2025 2:00 PM;68,171.82;69,276.48;1,104.67;14,683.01
Oct 28, 2025 2:00 PM;Oct 28, 2025 3:00 PM;65,922.13;66,451.28;529.14;14,979.95
Oct 28, 2025 3:00 PM;Oct 28, 2025 4:00 PM;64,958.06;65,162.52;204.47;17,397.39
Oct 28, 2025 4:00 PM;Oct 28, 2025 5:00 PM;65,008.12;65,198.15;190.03;19,963.65
Oct 28, 2025 5:00 PM;Oct 28, 2025 6:00 PM;68,435.52;68,558.60;123.07;22,489.94
Oct 28, 2025 6:00 PM;Oct 28, 2025 7:00 PM;68,596.80;68,598.01;1.21;23,627.03
Oct 28, 2025 7:00 PM;Oct 28, 2025 8:00 PM;65,951.29;65,953.02;1.73;21,618.20
Oct 28, 2025 8:00 PM;Oct 28, 2025 9:00 PM;62,822.07;62,837.92;15.85;19,948.19
Oct 28, 2025 9:00 PM;Oct 28, 2025 10:00 PM;58,911.81;59,510.23;598.43;17,048.75
Oct 28, 2025 10:00 PM;Oct 28, 2025 11:00 PM;54,755.58;55,282.34;526.76;14,803.22
Oct 28, 2025 11:00 PM;Oct 29, 2025 12:00 AM;51,379.15;53,837.57;2,458.43;12,008.13
Oct 29, 2025 12:00 AM;Oct 29, 2025 1:00 AM;49,319.59;52,749.09;3,429.50;9,249.14
Oct 29, 2025 1:00 AM;Oct 29, 2025 2:00 AM;47,874.60;52,539.10;4,664.50;9,264.21
Oct 29, 2025 2:00 AM;Oct 29, 2025 3:00 AM;47,161.89;51,688.93;4,527.04;9,969.85
Oct 29, 2025 3:00 AM;Oct 29, 2025 4:00 AM;47,726.10;51,904.18;4,178.07;12,526.24
Oct 29, 2025 4:00 AM;Oct 29, 2025 5:00 AM;48,749.80;51,311.70;2,561.90;15,926.05
Oct 29, 2025 5:00 AM;Oct 29, 2025 6:00 AM;52,598.16;53,909.41;1,311.25;21,056.00
Oct 29, 2025 6:00 AM;Oct 29, 2025 7:00 AM;60,901.35;61,138.27;236.92;29,052.38
Oct 29, 2025 7:00 AM;Oct 29, 2025 8:00 AM;65,573.81;65,582.21;8.40;33,485.60
Oct 29, 2025 8:00 AM;Oct 29, 2025 9:00 AM;67,790.35;67,804.04;13.69;31,265.63
Oct 29, 2025 9:00 AM;Oct 29, 2025 10:00 AM;67,437.70;67,757.20;319.50;24,682.35
Oct 29, 2025 10:00 AM;Oct 29, 2025 11:00 AM;67,125.46;68,046.00;920.53;19,645.77
Oct 29, 2025 11:00 AM;Oct 29, 2025 12:00 PM;66,238.60;67,211.79;973.18;17,705.83
Oct 29, 2025 12:00 PM;Oct 29, 2025 1:00 PM;64,845.78;65,204.56;358.79;18,631.32
Oct 29, 2025 1:00 PM;Oct 29, 2025 2:00 PM;63,933.14;64,266.22;333.08;23,051.53
Oct 29, 2025 2:00 PM;Oct 29, 2025 3:00 PM;62,799.35;63,056.93;257.58;28,208.20
Oct 29, 2025 3:00 PM;Oct 29, 2025 4:00 PM;62,858.64;62,996.77;138.13;35,651.76
Oct 29, 2025 4:00 PM;Oct 29, 2025 5:00 PM;63,793.60;63,801.55;7.95;40,060.54
Oct 29, 2025 5:00 PM;Oct 29, 2025 6:00 PM;66,700.27;66,705.00;4.73;41,565.85
Oct 29, 2025 6:00 PM;Oct 29, 2025 7:00 PM;67,012.57;67,017.38;4.81;38,454.15
Oct 29, 2025 7:00 PM;Oct 29, 2025 8:00 PM;65,663.01;65,681.06;18.05;36,245.69
Oct 29, 2025 8:00 PM;Oct 29, 2025 9:00 PM;62,247.38;62,251.26;3.88;33,317.22
Oct 29, 2025 9:00 PM;Oct 29, 2025 10:00 PM;58,343.33;58,448.73;105.40;30,835.13
Oct 29, 2025 10:00 PM;Oct 29, 2025 11:00 PM;54,423.03;54,436.80;13.77;29,035.40
Oct 29, 2025 11:00 PM;Oct 30, 2025 12:00 AM;49,932.74;50,583.89;651.15;23,955.27
Oct 30, 2025 12:00 AM;Oct 30, 2025 1:00 AM;47,087.27;47,732.00;644.73;20,431.77
Oct 30, 2025 1:00 AM;Oct 30, 2025 2:00 AM;45,023.76;46,182.96;1,159.21;17,013.75
Oct 30, 2025 2:00 AM;Oct 30, 2025 3:00 AM;44,285.06;47,224.67;2,939.60;14,080.67
Oct 30, 2025 3:00 AM;Oct 30, 2025 4:00 AM;45,090.37;49,757.52;4,667.15;11,384.61
Oct 30, 2025 4:00 AM;Oct 30, 2025 5:00 AM;46,108.22;50,843.47;4,735.24;9,575.63
Oct 30, 2025 5:00 AM;Oct 30, 2025 6:00 AM;50,249.57;55,072.18;4,822.61;9,617.94
Oct 30, 2025 6:00 AM;Oct 30, 2025 7:00 AM;58,546.45;60,961.05;2,414.60;14,643.80
Oct 30, 2025 7:00 AM;Oct 30, 2025 8:00 AM;64,436.74;65,383.51;946.77;17,148.35
Oct 30, 2025 8:00 AM;Oct 30, 2025 9:00 AM;66,557.65;67,108.44;550.80;17,996.13
Oct 30, 2025 9:00 AM;Oct 30, 2025 10:00 AM;66,145.97;67,072.46;926.49;11,391.88
Oct 30, 2025 10:00 AM;Oct 30, 2025 11:00 AM;65,120.17;68,088.43;2,968.25;5,109.61
Oct 30, 2025 11:00 AM;Oct 30, 2025 12:00 PM;65,631.05;69,201.84;3,570.79;1,926.27
Oct 30, 2025 12:00 PM;Oct 30, 2025 1:00 PM;64,683.39;67,697.66;3,014.27;1,774.05
Oct 30, 2025 1:00 PM;Oct 30, 2025 2:00 PM;62,742.19;65,547.81;2,805.62;2,859.85
Oct 30, 2025 2:00 PM;Oct 30, 2025 3:00 PM;61,950.18;64,558.97;2,608.79;7,342.36
Oct 30, 2025 3:00 PM;Oct 30, 2025 4:00 PM;62,974.60;63,702.96;728.35;19,914.89
Oct 30, 2025 4:00 PM;Oct 30, 2025 5:00 PM;64,477.09;64,614.45;137.35;32,701.34
Oct 30, 2025 5:00 PM;Oct 30, 2025 6:00 PM;68,231.10;68,349.35;118.26;40,292.58
Oct 30, 2025 6:00 PM;Oct 30, 2025 7:00 PM;68,298.68;68,303.51;4.84;41,993.46
Oct 30, 2025 7:00 PM;Oct 30, 2025 8:00 PM;66,086.54;66,150.01;63.47;42,177.21
Oct 30, 2025 8:00 PM;Oct 30, 2025 9:00 PM;62,845.94;62,851.20;5.26;41,140.45
Oct 30, 2025 9:00 PM;Oct 30, 2025 10:00 PM;59,398.84;59,404.07;5.23;39,593.46
Oct 30, 2025 10:00 PM;Oct 30, 2025 11:00 PM;55,543.25;55,558.43;15.18;37,138.99
Oct 30, 2025 11:00 PM;Oct 31, 2025 12:00 AM;51,126.52;51,234.84;108.32;33,829.42
Oct 31, 2025 12:00 AM;Oct 31, 2025 1:00 AM;48,035.03;48,475.92;440.89;31,591.40
Oct 31, 2025 1:00 AM;Oct 31, 2025 2:00 AM;46,177.10;47,102.15;925.05;30,673.67
Oct 31, 2025 2:00 AM;Oct 31, 2025 3:00 AM;44,842.12;46,663.84;1,821.72;29,145.44
Oct 31, 2025 3:00 AM;Oct 31, 2025 4:00 AM;44,778.96;46,480.14;1,701.18;28,728.22
Oct 31, 2025 4:00 AM;Oct 31, 2025 5:00 AM;45,898.26;46,608.07;709.81;30,079.10
Oct 31, 2025 5:00 AM;Oct 31, 2025 6:00 AM;48,834.26;48,856.48;22.22;32,083.50
Oct 31, 2025 6:00 AM;Oct 31, 2025 7:00 AM;53,459.04;53,487.80;28.76;35,583.03
Oct 31, 2025 7:00 AM;Oct 31, 2025 8:00 AM;57,851.57;57,852.72;1.16;37,763.13
Oct 31, 2025 8:00 AM;Oct 31, 2025 9:00 AM;60,077.52;60,206.61;129.09;33,543.70
Oct 31, 2025 9:00 AM;Oct 31, 2025 10:00 AM;60,647.16;60,930.24;283.08;27,816.70
Oct 31, 2025 10:00 AM;Oct 31, 2025 11:00 AM;60,591.81;61,278.80;686.99;24,796.29
Oct 31, 2025 11:00 AM;Oct 31, 2025 12:00 PM;60,752.60;62,287.96;1,535.35;24,629.05
Oct 31, 2025 12:00 PM;Oct 31, 2025 1:00 PM;59,758.05;60,880.50;1,122.45;26,220.58
Oct 31, 2025 1:00 PM;Oct 31, 2025 2:00 PM;58,570.51;59,578.22;1,007.71;29,495.66
Oct 31, 2025 2:00 PM;Oct 31, 2025 3:00 PM;57,276.26;57,544.97;268.71;33,778.02
Oct 31, 2025 3:00 PM;Oct 31, 2025 4:00 PM;57,077.53;57,090.50;12.97;38,022.08
Oct 31, 2025 4:00 PM;Oct 31, 2025 5:00 PM;58,252.81;58,316.28;63.46;39,697.58
Oct 31, 2025 5:00 PM;Oct 31, 2025 6:00 PM;60,908.44;60,919.01;10.57;39,449.31
Oct 31, 2025 6:00 PM;Oct 31, 2025 7:00 PM;60,463.64;60,581.29;117.65;36,193.37
Oct 31, 2025 7:00 PM;Oct 31, 2025 8:00 PM;58,437.14;58,660.25;223.11;33,502.77
Oct 31, 2025 8:00 PM;Oct 31, 2025 9:00 PM;55,800.89;56,050.22;249.33;30,759.87
Oct 31, 2025 9:00 PM;Oct 31, 2025 10:00 PM;53,563.41;54,293.13;729.72;26,968.17
Oct 31, 2025 10:00 PM;Oct 31, 2025 11:00 PM;50,500.38;51,066.28;565.89;24,354.23
Oct 31, 2025 11:00 PM;Nov 1, 2025 12:00 AM;46,845.11;47,465.02;619.92;21,994.42
Nov 1, 2025 12:00 AM;Nov 1, 2025 1:00 AM;44,435.25;45,113.11;677.86;19,425.81
Nov 1, 2025 1:00 AM;Nov 1, 2025 2:00 AM;42,441.27;43,264.65;823.38;17,907.31
Nov 1, 2025 2:00 AM;Nov 1, 2025 3:00 AM;41,784.27;43,267.62;1,483.35;18,336.55
Nov 1, 2025 3:00 AM;Nov 1, 2025 4:00 AM;41,066.36;42,381.79;1,315.44;17,977.31
Nov 1, 2025 4:00 AM;Nov 1, 2025 5:00 AM;39,806.86;41,512.70;1,705.85;15,787.96
Nov 1, 2025 5:00 AM;Nov 1, 2025 6:00 AM;40,132.15;42,059.52;1,927.36;15,067.88
Nov 1, 2025 6:00 AM;Nov 1, 2025 7:00 AM;42,836.44;44,971.39;2,134.95;15,224.87
Nov 1, 2025 7:00 AM;Nov 1, 2025 8:00 AM;44,405.97;46,611.92;2,205.95;14,443.66
Nov 1, 2025 8:00 AM;Nov 1, 2025 9:00 AM;47,214.86;50,886.53;3,671.67;10,491.27
Nov 1, 2025 9:00 AM;Nov 1, 2025 10:00 AM;49,834.75;54,558.18;4,723.43;6,368.20
Nov 1, 2025 10:00 AM;Nov 1, 2025 11:00 AM;50,491.67;53,790.39;3,298.72;5,427.14
Nov 1, 2025 11:00 AM;Nov 1, 2025 12:00 PM;52,494.27;57,500.80;5,006.53;7,691.65
Nov 1, 2025 12:00 PM;Nov 1, 2025 1:00 PM;53,026.11;57,987.58;4,961.47;10,366.57
Nov 1, 2025 1:00 PM;Nov 1, 2025 2:00 PM;51,552.04;54,626.51;3,074.48;13,811.10
Nov 1, 2025 2:00 PM;Nov 1, 2025 3:00 PM;51,903.18;53,095.22;1,192.03;16,826.62
Nov 1, 2025 3:00 PM;Nov 1, 2025 4:00 PM;53,537.23;53,655.85;118.62;20,263.87
Nov 1, 2025 4:00 PM;Nov 1, 2025 5:00 PM;55,089.84;55,248.53;158.68;23,407.39
Nov 1, 2025 5:00 PM;Nov 1, 2025 6:00 PM;57,036.52;57,078.66;42.14;27,188.61
Nov 1, 2025 6:00 PM;Nov 1, 2025 7:00 PM;57,350.99;57,394.61;43.62;27,304.18
Nov 1, 2025 7:00 PM;Nov 1, 2025 8:00 PM;55,468.32;55,589.29;120.97;26,093.06
Nov 1, 2025 8:00 PM;Nov 1, 2025 9:00 PM;52,838.24;53,051.91;213.67;23,983.09
Nov 1, 2025 9:00 PM;Nov 1, 2025 10:00 PM;50,337.18;50,732.47;395.28;23,635.03
Nov 1, 2025 10:00 PM;Nov 1, 2025 11:00 PM;47,969.08;48,169.45;200.36;24,637.59
Nov 1, 2025 11:00 PM;Nov 2, 2025 12:00 AM;44,101.23;44,636.95;535.71;20,833.90
Nov 2, 2025 12:00 AM;Nov 2, 2025 1:00 AM;41,088.80;42,355.40;1,266.60;19,324.24
Nov 2, 2025 1:00 AM;Nov 2, 2025 2:00 AM;39,110.72;41,427.37;2,316.65;17,961.80
Nov 2, 2025 2:00 AM;Nov 2, 2025 3:00 AM;38,209.29;41,156.98;2,947.68;17,041.06
Nov 2, 2025 3:00 AM;Nov 2, 2025 4:00 AM;37,919.68;40,871.25;2,951.57;17,393.36
Nov 2, 2025 4:00 AM;Nov 2, 2025 5:00 AM;38,286.62;40,231.64;1,945.03;18,418.51
Nov 2, 2025 5:00 AM;Nov 2, 2025 6:00 AM;38,944.37;39,994.86;1,050.49;19,878.28
Nov 2, 2025 6:00 AM;Nov 2, 2025 7:00 AM;40,198.77;40,979.27;780.51;20,882.37
Nov 2, 2025 7:00 AM;Nov 2, 2025 8:00 AM;41,896.98;42,103.76;206.78;23,206.64
Nov 2, 2025 8:00 AM;Nov 2, 2025 9:00 AM;45,264.29;45,360.41;96.12;26,098.47
Nov 2, 2025 9:00 AM;Nov 2, 2025 10:00 AM;48,530.58;48,609.03;78.45;27,799.94
Nov 2, 2025 10:00 AM;Nov 2, 2025 11:00 AM;50,639.84;51,201.55;561.70;27,791.38
Nov 2, 2025 11:00 AM;Nov 2, 2025 12:00 PM;52,115.04;52,976.16;861.11;29,006.61
Nov 2, 2025 12:00 PM;Nov 2, 2025 1:00 PM;52,151.42;53,521.86;1,370.44;29,494.97
Nov 2, 2025 1:00 PM;Nov 2, 2025 2:00 PM;50,658.91;51,461.68;802.77;30,950.41
Nov 2, 2025 2:00 PM;Nov 2, 2025 3:00 PM;50,018.42;50,083.44;65.03;33,762.92
Nov 2, 2025 3:00 PM;Nov 2, 2025 4:00 PM;50,109.15;50,133.04;23.89;37,101.54
Nov 2, 2025 4:00 PM;Nov 2, 2025 5:00 PM;50,933.50;50,942.18;8.68;38,640.45
Nov 2, 2025 5:00 PM;Nov 2, 2025 6:00 PM;54,949.18;54,961.17;11.99;41,492.18
Nov 2, 2025 6:00 PM;Nov 2, 2025 7:00 PM;55,830.12;55,838.75;8.63;40,698.72
Nov 2, 2025 7:00 PM;Nov 2, 2025 8:00 PM;53,920.89;53,950.55;29.66;37,440.38
Nov 2, 2025 8:00 PM;Nov 2, 2025 9:00 PM;51,641.68;51,718.61;76.93;34,180.42
Nov 2, 2025 9:00 PM;Nov 2, 2025 10:00 PM;49,254.04;49,287.44;33.39;31,739.54
Nov 2, 2025 10:00 PM;Nov 2, 2025 11:00 PM;47,035.33;47,070.38;35.05;29,333.12
Nov 2, 2025 11:00 PM;Nov 3, 2025 12:00 AM;44,034.09;44,430.83;396.74;25,491.74
Nov 3, 2025 12:00 AM;Nov 3, 2025 1:00 AM;41,864.64;43,251.49;1,386.85;22,484.41
Nov 3, 2025 1:00 AM;Nov 3, 2025 2:00 AM;41,074.31;44,595.72;3,521.41;20,667.42
Nov 3, 2025 2:00 AM;Nov 3, 2025 3:00 AM;40,862.03;45,413.45;4,551.42;19,820.33
Nov 3, 2025 3:00 AM;Nov 3, 2025 4:00 AM;41,331.24;46,127.54;4,796.30;19,679.52
Nov 3, 2025 4:00 AM;Nov 3, 2025 5:00 AM;43,020.49;47,409.80;4,389.31;20,858.20
Nov 3, 2025 5:00 AM;Nov 3, 2025 6:00 AM;47,398.05;49,840.27;2,442.22;24,889.64
Nov 3, 2025 6:00 AM;Nov 3, 2025 7:00 AM;56,406.36;56,945.18;538.82;31,942.37
Nov 3, 2025 7:00 AM;Nov 3, 2025 8:00 AM;61,822.88;61,835.47;12.58;35,051.41
Nov 3, 2025 8:00 AM;Nov 3, 2025 9:00 AM;64,858.68;64,864.50;5.82;33,756.11
Nov 3, 2025 9:00 AM;Nov 3, 2025 10:00 AM;65,410.38;65,534.55;124.17;28,072.79
Nov 3, 2025 10:00 AM;Nov 3, 2025 11:00 AM;65,494.34;65,878.49;384.15;23,013.41
Nov 3, 2025 11:00 AM;Nov 3, 2025 12:00 PM;65,618.13;67,280.56;1,662.42;19,892.81
Nov 3, 2025 12:00 PM;Nov 3, 2025 1:00 PM;65,147.56;67,803.45;2,655.89;17,882.88
Nov 3, 2025 1:00 PM;Nov 3, 2025 2:00 PM;64,717.89;67,147.18;2,429.30;19,276.14
Nov 3, 2025 2:00 PM;Nov 3, 2025 3:00 PM;63,774.08;64,880.12;1,106.04;23,308.66
Nov 3, 2025 3:00 PM;Nov 3, 2025 4:00 PM;63,421.20;63,711.76;290.56;28,346.73
Nov 3, 2025 4:00 PM;Nov 3, 2025 5:00 PM;64,549.10;64,560.69;11.60;34,383.75
Nov 3, 2025 5:00 PM;Nov 3, 2025 6:00 PM;68,017.42;68,027.60;10.18;37,141.69
Nov 3, 2025 6:00 PM;Nov 3, 2025 7:00 PM;68,677.05;68,702.98;25.93;35,559.10
Nov 3, 2025 7:00 PM;Nov 3, 2025 8:00 PM;67,778.46;67,865.67;87.22;33,644.15
Nov 3, 2025 8:00 PM;Nov 3, 2025 9:00 PM;64,286.35;64,707.21;420.86;30,247.76
Nov 3, 2025 9:00 PM;Nov 3, 2025 10:00 PM;60,509.20;61,929.20;1,420.00;27,926.99
Nov 3, 2025 10:00 PM;Nov 3, 2025 11:00 PM;56,682.91;58,736.80;2,053.90;26,979.06
Nov 3, 2025 11:00 PM;Nov 4, 2025 12:00 AM;53,309.08;56,302.47;2,993.39;24,257.13
Nov 4, 2025 12:00 AM;Nov 4, 2025 1:00 AM;49,144.57;53,039.18;3,894.61;20,632.36
Nov 4, 2025 1:00 AM;Nov 4, 2025 2:00 AM;47,428.74;51,116.80;3,688.07;20,216.91
Nov 4, 2025 2:00 AM;Nov 4, 2025 3:00 AM;46,740.68;50,560.33;3,819.65;20,614.81
Nov 4, 2025 3:00 AM;Nov 4, 2025 4:00 AM;47,037.39;50,456.44;3,419.05;21,571.71
Nov 4, 2025 4:00 AM;Nov 4, 2025 5:00 AM;48,522.87;51,966.12;3,443.25;23,144.68
Nov 4, 2025 5:00 AM;Nov 4, 2025 6:00 AM;52,091.15;54,100.83;2,009.68;26,155.02
Nov 4, 2025 6:00 AM;Nov 4, 2025 7:00 AM;59,691.30;59,763.13;71.82;33,842.52
Nov 4, 2025 7:00 AM;Nov 4, 2025 8:00 AM;64,157.33;64,162.81;5.48;37,882.36
Nov 4, 2025 8:00 AM;Nov 4, 2025 9:00 AM;65,625.54;65,726.83;101.29;33,788.33
Nov 4, 2025 9:00 AM;Nov 4, 2025 10:00 AM;65,455.84;65,819.27;363.43;27,516.91
Nov 4, 2025 10:00 AM;Nov 4, 2025 11:00 AM;65,894.78;66,837.90;943.12;23,193.85
Nov 4, 2025 11:00 AM;Nov 4, 2025 12:00 PM;64,718.43;66,552.53;1,834.11;19,399.88
Nov 4, 2025 12:00 PM;Nov 4, 2025 1:00 PM;63,461.41;65,611.42;2,150.01;18,585.49
Nov 4, 2025 1:00 PM;Nov 4, 2025 2:00 PM;62,140.27;64,017.05;1,876.77;20,842.24
Nov 4, 2025 2:00 PM;Nov 4, 2025 3:00 PM;61,489.15;62,165.87;676.72;27,578.83
Nov 4, 2025 3:00 PM;Nov 4, 2025 4:00 PM;61,985.79;61,999.64;13.86;36,507.46
Nov 4, 2025 4:00 PM;Nov 4, 2025 5:00 PM;63,572.89;63,579.72;6.83;42,604.74
Nov 4, 2025 5:00 PM;Nov 4, 2025 6:00 PM;67,198.89;67,208.68;9.79;43,645.96
Nov 4, 2025 6:00 PM;Nov 4, 2025 7:00 PM;68,376.84;68,508.17;131.33;41,303.34
Nov 4, 2025 7:00 PM;Nov 4, 2025 8:00 PM;67,304.21;67,622.47;318.26;38,477.08
Nov 4, 2025 8:00 PM;Nov 4, 2025 9:00 PM;63,623.29;64,109.74;486.45;33,753.44
Nov 4, 2025 9:00 PM;Nov 4, 2025 10:00 PM;59,748.41;60,741.74;993.33;29,796.31
Nov 4, 2025 10:00 PM;Nov 4, 2025 11:00 PM;55,712.86;56,945.88;1,233.02;26,766.55
Nov 4, 2025 11:00 PM;Nov 5, 2025 12:00 AM;51,903.68;54,859.89;2,956.21;22,977.71
Nov 5, 2025 12:00 AM;Nov 5, 2025 1:00 AM;49,196.80;53,330.69;4,133.88;20,195.90
Nov 5, 2025 1:00 AM;Nov 5, 2025 2:00 AM;47,080.00;51,024.81;3,944.81;19,379.99
Nov 5, 2025 2:00 AM;Nov 5, 2025 3:00 AM;45,937.02;50,079.88;4,142.86;19,086.14
Nov 5, 2025 3:00 AM;Nov 5, 2025 4:00 AM;46,473.28;50,617.47;4,144.19;20,073.94
Nov 5, 2025 4:00 AM;Nov 5, 2025 5:00 AM;48,265.39;52,094.98;3,829.59;21,580.73
Nov 5, 2025 5:00 AM;Nov 5, 2025 6:00 AM;52,773.87;55,588.52;2,814.65;25,646.74
Nov 5, 2025 6:00 AM;Nov 5, 2025 7:00 AM;61,825.09;62,428.21;603.12;33,396.41
Nov 5, 2025 7:00 AM;Nov 5, 2025 8:00 AM;65,755.60;65,764.92;9.32;37,520.01
Nov 5, 2025 8:00 AM;Nov 5, 2025 9:00 AM;67,710.96;67,725.90;14.94;34,516.04
Nov 5, 2025 9:00 AM;Nov 5, 2025 10:00 AM;66,823.22;67,410.57;587.35;27,670.94
Nov 5, 2025 10:00 AM;Nov 5, 2025 11:00 AM;65,381.89;66,919.05;1,537.16;23,506.67
Nov 5, 2025 11:00 AM;Nov 5, 2025 12:00 PM;64,504.02;66,755.19;2,251.17;22,132.52
Nov 5, 2025 12:00 PM;Nov 5, 2025 1:00 PM;63,557.07;66,140.10;2,583.04;23,693.75
Nov 5, 2025 1:00 PM;Nov 5, 2025 2:00 PM;61,732.77;63,732.55;1,999.79;27,755.91
Nov 5, 2025 2:00 PM;Nov 5, 2025 3:00 PM;60,465.16;61,120.20;655.04;34,170.22
Nov 5, 2025 3:00 PM;Nov 5, 2025 4:00 PM;61,905.24;62,023.13;117.89;44,256.00
